Eichner,Legrand,Default
14.989506,7.861152,7.752621
14.993819,7.865397,7.755957
15.001706,7.873164,7.762059
15.021769,7.892935,7.777587
15.028141,7.89922,7.782521
15.032927,7.903942,7.786228
15.03471,7.905701,7.787608
15.035086,7.906072,7.7879
15.035463,7.906444,7.788191
15.035567,7.906547,7.788272
15.036085,7.907058,7.788674
15.054666,7.925405,7.803071
15.066893,7.937489,7.81255
15.070962,7.941512,7.815705
15.073627,7.944149,7.817772
15.076889,7.947375,7.820302
15.081,7.951442,7.823491
15.081444,7.951881,7.823835
15.085175,7.955574,7.82673
15.087003,7.957383,7.828148
15.090217,7.960565,7.830642
15.090955,7.961295,7.831215
15.095995,7.966286,7.835126
15.096849,7.967131,7.835789
15.097193,7.967472,7.836056
15.101441,7.97168,7.839353
15.101445,7.971684,7.839357
15.105043,7.975249,7.842149
15.106397,7.97659,7.843201
15.10835,7.978526,7.844717
15.111192,7.981342,7.846924
15.115869,7.98598,7.850556
15.134276,8.004239,7.864856
15.134559,8.00452,7.865076
15.136625,8.006571,7.866681
15.140004,8.009926,7.869308
15.147519,8.017389,7.875149
15.14999,8.019843,7.87707
15.15239,8.022228,7.878937
15.157584,8.027389,7.882976
15.159399,8.029193,7.884388
15.163515,8.033285,7.887589
15.187853,8.057499,7.906528
15.188869,8.058511,7.907318
15.189332,8.058972,7.907679
15.191346,8.060977,7.909247
15.192977,8.062601,7.910517
15.194733,8.064351,7.911885
15.194934,8.064551,7.912041
15.195448,8.065063,7.912441
15.197116,8.066724,7.91374
15.200145,8.069742,7.916099
15.202652,8.07224,7.918051
15.204551,8.074132,7.91953
15.211666,8.081224,7.925073
15.211958,8.081515,7.9253
15.21214,8.081697,7.925442
15.218983,8.088521,7.930774
15.222345,8.091874,7.933394
15.224605,8.094129,7.935155
15.224861,8.094385,7.935355
15.225708,8.095229,7.936015
15.233866,8.103372,7.942374
15.237156,8.106657,7.94494
15.238668,8.108166,7.946118
15.243475,8.112967,7.949867
15.254861,8.124343,7.958748
15.255265,8.124747,7.959064
15.256886,8.126367,7.960328
15.259522,8.129002,7.962385
15.262685,8.132165,7.964854
15.264202,8.133681,7.966037
15.274838,8.14432,7.974339
15.275275,8.144758,7.97468
15.275289,8.144772,7.974691
15.276599,8.146083,7.975714
15.277046,8.14653,7.976063
15.277402,8.146887,7.976341
15.283014,8.152504,7.980723
15.284487,8.153978,7.981873
15.28903,8.158527,7.985421
15.290396,8.159895,7.986488
15.291452,8.160953,7.987313
15.29287,8.162373,7.98842
15.294442,8.163948,7.989648
15.295548,8.165056,7.990512
15.301617,8.171137,7.995254
15.303793,8.173318,7.996954
15.308968,8.178505,8.000998
15.309092,8.178629,8.001095
15.312017,8.181563,8.003381
15.313913,8.183464,8.004863
15.318774,8.188339,8.008663
15.324942,8.194528,8.013486
15.332536,8.20215,8.019425
15.332966,8.202581,8.019761
15.333262,8.202879,8.019992
15.33536,8.204985,8.021633
15.338539,8.208177,8.02412
15.349832,8.219523,8.032956
15.355508,8.225228,8.037399
15.359109,8.228848,8.040217
15.366884,8.236666,8.046304
15.367452,8.237239,8.046749
15.372086,8.241901,8.050378
15.374416,8.244245,8.052202
15.382409,8.25229,8.058463
15.382463,8.252345,8.058506
15.385026,8.254926,8.060514
15.387306,8.257221,8.0623
15.403068,8.273102,8.074653
15.405274,8.275326,8.076383
15.408343,8.27842,8.078788
15.413096,8.283213,8.082516
15.413224,8.283342,8.082616
15.41418,8.284306,8.083366
15.415765,8.285905,8.084608
15.418336,8.288498,8.086625
15.41866,8.288826,8.086879
15.420355,8.290535,8.088208
15.42405,8.294264,8.091107
15.424766,8.294987,8.091669
15.426258,8.296493,8.092839
15.428987,8.299247,8.09498
15.429591,8.299857,8.095454
15.431178,8.301459,8.096699
15.438999,8.309357,8.102836
15.439714,8.310079,8.103397
15.443678,8.314084,8.106509
15.44839,8.318844,8.110207
15.456545,8.327088,8.11661
15.464083,8.33471,8.12253
15.465737,8.336384,8.12383
15.469393,8.340083,8.126702
15.470122,8.34082,8.127275
15.470707,8.341412,8.127734
15.471725,8.342442,8.128534
15.477028,8.347809,8.1327
15.479177,8.349985,8.134389
15.482434,8.353282,8.136949
15.483264,8.354123,8.137601
15.488128,8.359049,8.141424
15.505462,8.376614,8.155053
15.505848,8.377005,8.155357
15.505977,8.377136,8.155459
15.506173,8.377335,8.155613
15.510497,8.381719,8.159014
15.51217,8.383416,8.16033
15.515175,8.386464,8.162694
15.515742,8.38704,8.16314
15.518498,8.389836,8.165309
15.524382,8.395806,8.169939
15.52867,8.400159,8.173313
15.531176,8.402703,8.175286
15.531205,8.402733,8.175309
15.53824,8.409877,8.180847
15.542364,8.414066,8.184094
15.546951,8.418727,8.187706
15.563157,8.435204,8.200472
15.565392,8.437477,8.202233
15.566993,8.439105,8.203495
15.568238,8.440372,8.204476
15.579182,8.451511,8.213102
15.580059,8.452404,8.213794
15.585915,8.458366,8.21841
15.597251,8.469915,8.227351
15.61166,8.484606,8.238719
15.616107,8.489142,8.242229
15.620677,8.493805,8.245836
15.622401,8.495564,8.247197
15.625544,8.498772,8.249678
15.627221,8.500484,8.251002
15.627783,8.501058,8.251446
15.628687,8.501981,8.25216
15.631086,8.50443,8.254054
15.632835,8.506216,8.255435
15.633682,8.50708,8.256104
15.634618,8.508037,8.256843
15.6369,8.510367,8.258645
15.640112,8.513648,8.261182
15.644019,8.51764,8.264268
15.64431,8.517937,8.264499
15.645084,8.518729,8.26511
15.648401,8.522118,8.26773
15.64988,8.52363,8.268899
15.650756,8.524525,8.269591
15.651904,8.525698,8.270498
15.663935,8.538001,8.280007
15.666513,8.540638,8.282044
15.669161,8.543348,8.284138
15.673875,8.548173,8.287865
15.675928,8.550274,8.289489
15.676951,8.55132,8.290297
15.687701,8.562328,8.2988
15.688251,8.562892,8.299235
15.695245,8.570057,8.304768
15.705625,8.580697,8.312983
15.709293,8.584459,8.315887
15.71621,8.591553,8.321362
15.721168,8.596641,8.325288
15.721375,8.596853,8.325452
15.722613,8.598124,8.326433
15.723105,8.598628,8.326822
15.723492,8.599026,8.327129
15.728084,8.603739,8.330765
15.731326,8.607067,8.333333
15.73473,8.610563,8.33603
15.735809,8.611671,8.336885
15.736602,8.612485,8.337513
15.737122,8.61302,8.337925
15.737573,8.613483,8.338283
15.742892,8.618948,8.342498
15.746324,8.622474,8.345217
15.75085,8.627125,8.348804
15.758731,8.635228,8.355052
15.760327,8.636869,8.356317
15.776397,8.653404,8.369062
15.777797,8.654845,8.370173
15.780088,8.657203,8.37199
15.781926,8.659097,8.373449
15.78515,8.662416,8.376006
15.787297,8.664627,8.37771
15.787566,8.664905,8.377924
15.78978,8.667185,8.37968
15.794328,8.671871,8.38329
15.800707,8.678444,8.388353
15.804722,8.682583,8.391541
15.8098,8.68782,8.395574
15.82055,8.698909,8.404111
15.825907,8.704438,8.408367
15.829346,8.707988,8.4111
15.834092,8.712888,8.414871
15.834516,8.713326,8.415208
15.839266,8.718232,8.418983
15.839282,8.718249,8.418996
15.84057,8.71958,8.42002
15.840798,8.719814,8.420201
15.843421,8.722524,8.422286
15.844229,8.723359,8.422928
15.844469,8.723607,8.423119
15.844787,8.723936,8.423372
15.846117,8.725311,8.424429
15.850258,8.72959,8.427721
15.851679,8.731059,8.428851
15.85297,8.732393,8.429878
15.863541,8.743324,8.438285
15.865292,8.745136,8.439678
15.873777,8.753915,8.446429
15.876336,8.756563,8.448465
15.880643,8.761022,8.451892
15.881286,8.761688,8.452404
15.885351,8.765897,8.45564
15.885512,8.766064,8.455768
15.893386,8.77422,8.462037
15.899903,8.780973,8.467225
15.903943,8.785161,8.470443
15.904815,8.786064,8.471137
15.917975,8.799712,8.481621
15.91824,8.799987,8.481832
15.933933,8.816276,8.49434
15.935656,8.818065,8.495713
15.93645,8.81889,8.496346
15.944527,8.82728,8.502786
15.947189,8.830045,8.504909
15.951898,8.83494,8.508665
15.952643,8.835713,8.509259
15.961229,8.844641,8.516109
15.967692,8.851363,8.521266
15.971534,8.85536,8.524332
15.989715,8.874287,8.538846
15.999737,8.884728,8.546851
16.003919,8.889087,8.550192
16.004967,8.890179,8.551029
16.007835,8.893169,8.553321
16.009348,8.894747,8.55453
16.011186,8.896663,8.555998
16.012031,8.897545,8.556674
16.029743,8.916024,8.570831
16.033435,8.919878,8.573783
16.037523,8.924147,8.577052
16.053312,8.940642,8.589683
16.055454,8.942881,8.591397
16.05713,8.944633,8.592738
16.060539,8.948197,8.595466
16.06134,8.949035,8.596107
16.063318,8.951103,8.59769
16.070302,8.958408,8.603281
16.072312,8.960511,8.60489
16.07263,8.960844,8.605145
16.073274,8.961517,8.60566
16.074032,8.96231,8.606267
16.074116,8.962399,8.606334
16.075936,8.964303,8.607792
16.078103,8.966571,8.609527
16.079965,8.96852,8.611018
16.081592,8.970224,8.612321
16.083668,8.972396,8.613983
16.083776,8.97251,8.61407
16.084119,8.972869,8.614345
16.085544,8.974361,8.615486
16.089944,8.978968,8.61901
16.092799,8.981958,8.621297
16.094746,8.983997,8.622857
16.102352,8.991967,8.628952
16.102434,8.992053,8.629017
16.10486,8.994596,8.630961
16.107093,8.996936,8.632751
16.107859,8.997739,8.633365
16.118793,9.009204,8.64213
16.12058,9.011079,8.643563
16.126017,9.016784,8.647923
16.12649,9.01728,8.648302
16.129513,9.020452,8.650726
16.13672,9.028018,8.656507
16.137034,9.028347,8.656759
16.141108,9.032626,8.660027
16.147595,9.039439,8.665232
16.1498,9.041756,8.667001
16.154087,9.046261,8.670442
16.15856,9.050963,8.674033
16.165436,9.058191,8.679553
16.170475,9.063491,8.683599
16.172666,9.065796,8.685358
16.183066,9.076739,8.693711
16.184328,9.078068,8.694725
16.187424,9.081327,8.697213
16.192273,9.086434,8.701109
16.196932,9.09134,8.704853
16.202485,9.097192,8.709317
16.207354,9.102322,8.713231
16.207603,9.102585,8.713431
16.219765,9.115407,8.72321
16.222886,9.1187,8.725721
16.226455,9.122465,8.728591
16.238705,9.135393,8.738447
16.24043,9.137215,8.739835
16.244188,9.141183,8.742859
16.248748,9.145999,8.746529
16.254668,9.152254,8.751295
16.260779,9.158712,8.756216
16.263246,9.16132,8.758202
16.265486,9.163688,8.760006
16.267684,9.166013,8.761777
16.270977,9.169494,8.764429
16.276885,9.175744,8.769189
16.277085,9.175956,8.76935
16.28275,9.18195,8.773914
16.292162,9.191913,8.781499
16.295247,9.19518,8.783986
16.296116,9.1961,8.784686
16.304268,9.204735,8.791258
16.306294,9.206881,8.792892
16.307163,9.207802,8.793592
16.310629,9.211475,8.796387
16.313844,9.214883,8.79898
16.317774,9.21905,8.802151
16.322738,9.224314,8.806155
16.330773,9.232837,8.812638
16.331201,9.233291,8.812983
16.332371,9.234532,8.813928
16.332533,9.234704,8.814058
16.335408,9.237755,8.816379
16.336825,9.239259,8.817522
16.337644,9.240129,8.818184
16.342408,9.245186,8.822029
16.344757,9.24768,8.823925
16.347658,9.25076,8.826267
16.369055,9.273496,8.843548
16.370845,9.275399,8.844994
16.371111,9.275682,8.845209
16.373082,9.277778,8.846802
16.373884,9.278631,8.84745
16.383364,9.288715,8.855111
16.385421,9.290904,8.856773
16.389627,9.29538,8.860173
16.397534,9.303798,8.866566
16.404654,9.31138,8.872324
16.417024,9.324562,8.88233
16.425803,9.333922,8.889434
16.42793,9.33619,8.891155
16.427971,9.336233,8.891188
16.429828,9.338215,8.892692
16.442827,9.352085,8.903215
16.44921,9.358899,8.908384
16.450182,9.359936,8.909171
16.456949,9.367164,8.914652
16.462828,9.373444,8.919414
16.463169,9.37381,8.919691
16.490719,9.403269,8.942021
16.499711,9.412894,8.949313
16.500821,9.414082,8.950213
16.502825,9.416229,8.951839
16.503325,9.416764,8.952245
16.50451,9.418032,8.953206
16.505031,9.41859,8.953628
16.506596,9.420267,8.954898
16.507146,9.420855,8.955344
16.510283,9.424216,8.95789
16.516631,9.431017,8.963041
16.519863,9.43448,8.965663
16.529713,9.445041,8.973659
16.529901,9.445242,8.973811
16.532833,9.448387,8.976192
16.533615,9.449225,8.976826
16.537502,9.453394,8.979982
16.540776,9.456907,8.982641
16.54376,9.460109,8.985064
16.544016,9.460384,8.985272
16.54962,9.466399,8.989824
16.55766,9.475031,8.996356
16.5614,9.479048,8.999395
16.564152,9.482004,9.001631
16.566574,9.484606,9.003599
16.569739,9.488007,9.006171
16.572184,9.490634,9.008159
16.573135,9.491657,9.008932
16.578775,9.49772,9.013517
16.580899,9.500003,9.015244
16.581502,9.500651,9.015734
16.585464,9.504912,9.018956
16.60201,9.522716,9.032414
16.602719,9.523478,9.03299
16.603942,9.524795,9.033985
16.607643,9.52878,9.036997
16.613583,9.535177,9.041831
16.632044,9.555071,9.056859
16.636452,9.559823,9.060449
16.645823,9.569932,9.068082
16.651819,9.576403,9.072967
16.656842,9.581824,9.07706
16.661643,9.587008,9.080973
16.665239,9.590892,9.083904
16.665905,9.591611,9.084447
16.666206,9.591935,9.084692
16.669256,9.595231,9.087178
16.672226,9.598439,9.0896
16.679548,9.606351,9.095569
16.689536,9.617149,9.103715
16.690828,9.618547,9.104769
16.694328,9.622332,9.107625
16.697566,9.625835,9.110266
16.704661,9.633513,9.116056
16.714592,9.644264,9.124161
16.715594,9.645349,9.124979
16.718284,9.648262,9.127175
16.720744,9.650927,9.129184
16.726788,9.657474,9.134118
16.726946,9.657645,9.134248
16.728405,9.659226,9.135439
16.72979,9.660727,9.13657
16.733689,9.664953,9.139754
16.733952,9.665238,9.139969
16.735964,9.667418,9.141612
16.737056,9.668603,9.142505
16.741199,9.673094,9.145889
16.744154,9.676299,9.148303
16.758383,9.691736,9.159931
16.759081,9.692494,9.160501
16.762365,9.696059,9.163186
16.762413,9.696111,9.163225
16.76526,9.699201,9.165552
16.77846,9.713538,9.176346
16.785236,9.720901,9.181888
16.785738,9.721447,9.182299
16.787164,9.722996,9.183465
16.791974,9.728225,9.1874
16.795483,9.732041,9.190271
16.802624,9.739808,9.196115
16.810949,9.748866,9.20293
16.81909,9.757727,9.209595
16.828507,9.767984,9.217307
16.829616,9.769191,9.218215
16.831652,9.77141,9.219883
16.835555,9.775662,9.22308
16.836407,9.776591,9.223778
16.845333,9.786321,9.231092
16.847766,9.788973,9.233086
16.848405,9.78967,9.233609
16.850563,9.792023,9.235378
16.86625,9.809137,9.248237
16.868175,9.811239,9.249816
16.871329,9.814682,9.252403
16.877317,9.82122,9.257314
16.878615,9.822637,9.258378
16.885484,9.830141,9.264013
16.887407,9.832242,9.265591
16.889175,9.834174,9.267042
16.892046,9.837311,9.269397
16.899409,9.84536,9.27544
16.899702,9.845681,9.275681
16.902025,9.84822,9.277587
16.903899,9.85027,9.279126
16.911646,9.858743,9.285485
16.926865,9.8754,9.297984
16.927808,9.876433,9.298759
16.933877,9.883079,9.303744
16.945532,9.895848,9.313321
16.952959,9.903989,9.319426
16.955182,9.906426,9.321253
16.955373,9.906636,9.321411
16.960525,9.912286,9.325646
16.963944,9.916037,9.328458
16.976955,9.930314,9.339159
16.979173,9.932748,9.340983
16.982698,9.936619,9.343884
16.987986,9.942426,9.348234
17.003984,9.960005,9.361402
17.006888,9.963197,9.363793
17.007683,9.964071,9.364448
17.010423,9.967084,9.366704
17.013958,9.970972,9.369615
17.027177,9.985515,9.380503
17.029163,9.987701,9.382139
17.029906,9.988519,9.382751
17.031305,9.990059,9.383904
17.034531,9.99361,9.386562
17.0357,9.994897,9.387525
17.038912,9.998434,9.390172
17.040831,10.000548,9.391754
17.044305,10.004374,9.394617
17.048201,10.008667,9.397829
17.055941,10.017195,9.404209
17.057526,10.018943,9.405516
17.063091,10.025078,9.410105
17.069296,10.03192,9.415223
17.069506,10.032152,9.415396
17.078012,10.041536,9.422413
17.081962,10.045895,9.425672
17.08326,10.047327,9.426743
17.08879,10.053432,9.431307
17.090292,10.055091,9.432547
17.115772,10.083243,9.453584
17.124048,10.092395,9.460421
17.132696,10.101961,9.467566
17.138779,10.108694,9.472593
17.157241,10.129139,9.487856
17.161858,10.134255,9.491674
17.16222,10.134656,9.491973
17.165437,10.138221,9.494634
17.175299,10.149155,9.502793
17.182148,10.156752,9.50846
17.182936,10.157626,9.509112
17.190354,10.165857,9.515251
17.191812,10.167476,9.516459
17.192331,10.168051,9.516888
17.197578,10.173876,9.521232
17.197846,10.174174,9.521454
17.199584,10.176103,9.522892
17.202625,10.17948,9.52541
17.204939,10.18205,9.527326
17.21203,10.189926,9.533199
17.214599,10.192781,9.535326
17.216417,10.194802,9.536833
17.221358,10.200293,9.540926
17.224038,10.203273,9.543146
17.227933,10.207602,9.546373
17.231821,10.211927,9.549595
17.234812,10.215253,9.552074
17.235403,10.21591,9.552564
17.240575,10.221665,9.556851
17.246199,10.227923,9.561513
17.254914,10.237624,9.568739
17.257815,10.240855,9.571145
17.262559,10.246138,9.575079
17.270332,10.254799,9.581528
17.270837,10.255361,9.581946
17.274715,10.259683,9.585164
17.275847,10.260945,9.586103
17.276379,10.261538,9.586545
17.284076,10.27012,9.592933
17.287031,10.273415,9.595385
17.288187,10.274704,9.596345
17.288296,10.274826,9.596435
17.289107,10.27573,9.597108
17.307903,10.296706,9.612715
17.309613,10.298615,9.614135
17.3139,10.303402,9.617696
17.316274,10.306054,9.619668
17.316834,10.306679,9.620133
17.323061,10.313635,9.625307
17.32528,10.316115,9.627151
17.327814,10.318947,9.629256
17.330408,10.321846,9.631412
17.331598,10.323176,9.632401
17.345877,10.339143,9.64427
17.347182,10.340602,9.645355
17.347198,10.340621,9.645369
17.361136,10.356218,9.65696
17.373613,10.37019,9.66734
17.379926,10.377263,9.672594
17.383461,10.381224,9.675535
17.389408,10.387891,9.680486
17.405313,10.405729,9.693729
17.406448,10.407002,9.694675
17.416053,10.417781,9.702675
17.423114,10.42571,9.708559
17.424637,10.42742,9.709828
17.43,10.433443,9.714297
17.436059,10.440252,9.719347
17.436155,10.440359,9.719427
17.445961,10.451381,9.727602
17.448114,10.453801,9.729397
17.453521,10.459882,9.733906
17.457847,10.464747,9.737514
17.45818,10.465123,9.737793
17.458716,10.465726,9.738239
17.459644,10.46677,9.739014
17.461499,10.468857,9.740561
17.462384,10.469852,9.741299
17.467268,10.475349,9.745374
17.472397,10.481122,9.749653
17.472646,10.481402,9.74986
17.476245,10.485454,9.752864
17.4807,10.490471,9.756582
17.484633,10.494901,9.759865
17.484925,10.49523,9.760109
17.494742,10.506291,9.768304
17.497632,10.509548,9.770717
17.499091,10.511193,9.771936
17.511461,10.525142,9.782267
17.523375,10.538584,9.792221
17.524231,10.539551,9.792937
17.525632,10.541131,9.794107
17.528858,10.544773,9.796803
17.537025,10.553995,9.80363
17.538821,10.556024,9.805132
17.55351,10.572621,9.817414
17.562571,10.582866,9.824993
17.562747,10.583065,9.82514
17.565963,10.586702,9.82783
17.566291,10.587073,9.828105
17.584581,10.607769,9.843411
17.586611,10.610068,9.845111
17.587249,10.61079,9.845645
17.588838,10.612589,9.846975
17.58914,10.612931,9.847228
17.592948,10.617243,9.850416
17.594496,10.618997,9.851712
17.595073,10.61965,9.852195
17.595479,10.62011,9.852535
17.60347,10.629164,9.859227
17.605042,10.630945,9.860544
17.606188,10.632244,9.861504
17.607165,10.633351,9.862322
17.609542,10.636045,9.864313
17.611776,10.638578,9.866185
17.620277,10.648217,9.873307
17.626114,10.654837,9.878198
17.627904,10.656868,9.879699
17.632813,10.662438,9.883813
17.65155,10.683711,9.899523
17.657413,10.690371,9.90444
17.66126,10.694743,9.907667
17.661354,10.69485,9.907746
17.662903,10.69661,9.909045
17.665904,10.700021,9.911563
17.676587,10.712168,9.920528
17.678119,10.71391,9.921813
17.686905,10.723905,9.929188
17.691677,10.729336,9.933195
17.694445,10.732487,9.935519
17.707308,10.747133,9.946321
17.708572,10.748573,9.947383
17.713701,10.754415,9.951691
17.716094,10.757143,9.953702
17.716706,10.757839,9.954216
17.722274,10.764185,9.958894
17.722411,10.764341,9.959009
17.729124,10.771995,9.964651
17.730248,10.773276,9.965596
17.742182,10.786889,9.975629
17.751667,10.797713,9.983604
17.765175,10.813139,9.994967
17.773597,10.822761,10.002054
17.774921,10.824275,10.003168
17.775185,10.824575,10.003389
17.783087,10.833608,10.01004
17.795428,10.847722,10.02043
17.803772,10.857269,10.027457
17.804857,10.858511,10.028371
17.811113,10.865673,10.033641
17.817279,10.872732,10.038835
17.820623,10.876562,10.041653
17.830783,10.888203,10.050215
17.831442,10.888958,10.050771
17.839878,10.898628,10.057882
17.844118,10.90349,10.061457
17.855837,10.916932,10.071339
17.855901,10.917006,10.071394
17.860012,10.921723,10.074862
17.861594,10.923539,10.076196
17.861943,10.923939,10.07649
17.864662,10.92706,10.078784
17.865891,10.928471,10.079821
17.866105,10.928716,10.080002
17.877334,10.94161,10.089477
17.881112,10.94595,10.092666
17.883873,10.949122,10.094996
17.887088,10.952816,10.097709
17.887624,10.953432,10.098162
17.888056,10.953929,10.098527
17.899936,10.967585,10.108558
17.901495,10.969378,10.109874
17.908923,10.977922,10.116148
17.927148,10.998896,10.131546
17.931457,11.003858,10.135188
17.944126,11.018453,10.145898
17.945379,11.019897,10.146958
17.956883,11.033158,10.156686
17.959616,11.036309,10.158998
17.960045,11.036805,10.159361
17.968793,11.046896,10.166762
17.973543,11.052376,10.170781
17.976423,11.0557,10.173218
17.979817,11.059617,10.17609
17.98496,11.065556,10.180444
17.996318,11.078674,10.190059
18.008525,11.09278,10.200397
18.015432,11.100767,10.206248
18.017657,11.103339,10.208133
18.02986,11.117456,10.218473
18.04036,11.129611,10.227374
18.041135,11.130508,10.228031
18.045001,11.134984,10.231309
18.045971,11.136108,10.232131
18.047205,11.137537,10.233177
18.053937,11.145335,10.238886
18.054978,11.146541,10.239769
18.062803,11.155608,10.246406
18.062859,11.155673,10.246453
18.072467,11.166812,10.254605
18.075525,11.170358,10.2572
18.086509,11.183101,10.266522
18.097179,11.195484,10.27558
18.098568,11.197097,10.276759
18.103356,11.202657,10.280825
18.113654,11.214619,10.289572
18.122964,11.225439,10.297481
18.128318,11.231663,10.30203
18.137492,11.242333,10.309828
18.144963,11.251025,10.316179
18.145701,11.251884,10.316806
18.151663,11.258823,10.321876
18.16251,11.271452,10.331101
18.167214,11.276931,10.335102
18.171187,11.281561,10.338483
18.17347,11.284221,10.340425
18.179269,11.290979,10.34536
18.182983,11.295308,10.34852
18.189284,11.302655,10.353883
18.189355,11.302738,10.353943
18.190784,11.304404,10.35516
18.194605,11.30886,10.358412
18.197221,11.311912,10.36064
18.208858,11.325492,10.370549
18.224765,11.344067,10.3841
18.230445,11.350702,10.388939
18.231708,11.352178,10.390016
18.236878,11.35822,10.394422
18.240164,11.362062,10.397223
18.253966,11.378202,10.40899
18.262389,11.388056,10.416173
18.273866,11.401491,10.425963
18.278743,11.407203,10.430125
18.287884,11.417911,10.437926
18.29342,11.424398,10.442651
18.297026,11.428624,10.445729
18.29804,11.429813,10.446595
18.299071,11.431022,10.447476
18.319207,11.454639,10.464671
18.322334,11.458308,10.467342
18.323358,11.459511,10.468218
18.33259,11.470349,10.476106
18.336173,11.474556,10.479167
18.337761,11.476421,10.480524
18.345643,11.48568,10.487262
18.34821,11.488697,10.489456
18.366054,11.509673,10.504714
18.368902,11.513023,10.507151
18.370855,11.51532,10.508821
18.371144,11.515661,10.509069
18.373095,11.517956,10.510738
18.373715,11.518685,10.511268
18.393356,11.541804,10.528075
18.395779,11.544658,10.530149
18.402771,11.552894,10.536134
18.426769,11.581183,10.556687
18.455676,11.615302,10.581461
18.459536,11.619861,10.584771
18.467862,11.629699,10.591911
18.470538,11.632861,10.594206
18.491437,11.657575,10.612136
18.505031,11.673663,10.623805
18.534117,11.708122,10.648785
18.535868,11.710197,10.650289
18.54319,11.71888,10.656581
18.55011,11.727088,10.662529
18.579588,11.762086,10.687876
18.58599,11.769693,10.693384
18.588681,11.772891,10.695699
18.597163,11.782975,10.702998
18.598232,11.784246,10.703918
18.621545,11.811983,10.723989
18.637224,11.830655,10.737494
18.640263,11.834275,10.740113
18.643435,11.838055,10.742846
18.651288,11.847414,10.749613
18.664568,11.86325,10.761061
18.666066,11.865037,10.762352
18.666436,11.865479,10.762671
18.677588,11.878785,10.772288
18.678644,11.880045,10.773198
18.679476,11.881039,10.773916
18.680482,11.88224,10.774784
18.692648,11.896767,10.785279
18.710396,11.917973,10.800596
18.719489,11.928845,10.808446
18.72226,11.93216,10.810839
18.724271,11.934565,10.812575
18.72849,11.939612,10.816218
18.731502,11.943216,10.81882
18.75271,11.968605,10.837142
18.759806,11.977106,10.843275
18.762317,11.980114,10.845445
18.77652,11.99714,10.857725
18.783172,12.005117,10.863477
18.831261,12.062863,10.905094
18.843854,12.078007,10.916002
18.848328,12.083388,10.919877
18.852468,12.08837,10.923464
18.862293,12.100196,10.931978
18.864511,12.102866,10.933901
18.868021,12.107092,10.936943
18.874535,12.114938,10.94259
18.882528,12.124568,10.949521
18.893443,12.137724,10.958987
18.894483,12.138978,10.959889
18.899424,12.144935,10.964174
18.903143,12.149422,10.967402
18.93364,12.186232,10.993871
18.939151,12.19289,10.998657
18.949112,12.204927,11.007308
18.949735,12.205681,11.00785
18.964159,12.223122,11.020382
18.967807,12.227535,11.023552
18.977108,12.238789,11.031636
18.978008,12.239879,11.032418
18.990476,12.254973,11.043258
18.999014,12.265316,11.050684
18.999241,12.265591,11.050881
19.003019,12.270169,11.054168
19.005055,12.272636,11.055939
19.006591,12.274497,11.057275
19.010171,12.278836,11.060389
19.011634,12.280611,11.061663
19.03331,12.3069,11.080528
19.036613,12.310908,11.083403
19.064297,12.344529,11.107515
19.072925,12.355015,11.115033
19.078753,12.362101,11.120112
19.100997,12.389164,11.139505
19.117436,12.409181,11.153844
19.121491,12.414122,11.157383
19.123557,12.416638,11.159185
19.131228,12.425987,11.165879
19.139269,12.435791,11.172899
19.142237,12.43941,11.175489
19.152607,12.45206,11.184544
19.170722,12.474171,11.200367
19.17622,12.480886,11.205171
19.179664,12.485093,11.20818
19.190521,12.498359,11.217669
19.213286,12.526198,11.237574
19.213627,12.526616,11.237873
19.216953,12.530685,11.240781
19.226838,12.542784,11.249429
19.236586,12.554722,11.257959
19.254808,12.57705,11.27391
19.264516,12.588952,11.282411
19.267568,12.592695,11.285084
19.270741,12.596587,11.287863
19.271566,12.597599,11.288585
19.27608,12.603137,11.29254
19.295456,12.626923,11.309519
19.301327,12.634133,11.314664
19.308861,12.64339,11.321269
19.334237,12.674592,11.343527
19.344547,12.687279,11.352573
19.36526,12.712784,11.370755
19.383454,12.735209,11.386734
19.391761,12.745453,11.394032
19.394229,12.748498,11.396201
19.396382,12.751154,11.398093
19.399243,12.754683,11.400607
19.402357,12.758527,11.403344
19.408039,12.765539,11.408338
19.415298,12.774501,11.414719
19.427983,12.790168,11.425873
19.428428,12.790719,11.426265
19.480973,12.855715,11.472507
19.493792,12.871595,11.483798
19.500994,12.880522,11.490143
19.511351,12.893363,11.49927
19.514528,12.897303,11.50207
19.518092,12.901724,11.505211
19.530241,12.916798,11.515922
19.541978,12.931371,11.526273
19.544006,12.933889,11.528061
19.548673,12.939686,11.532178
19.554935,12.947465,11.537702
19.558657,12.95209,11.540986
19.581618,12.980641,11.561253
19.581882,12.98097,11.561486
19.589816,12.990842,11.568492
19.596777,12.999506,11.574639
19.612128,13.018622,11.5882
19.62494,13.034587,11.599522
19.655142,13.072259,11.626228
19.659276,13.077419,11.629884
19.66072,13.079222,11.631162
19.66356,13.082767,11.633674
19.665314,13.084958,11.635226
19.666082,13.085917,11.635906
19.666144,13.085994,11.63596
19.667696,13.087933,11.637334
19.668566,13.089019,11.638103
19.696227,13.123586,11.662588
19.708951,13.139501,11.673856
19.710373,13.14128,11.675116
19.728171,13.163558,11.690884
19.728805,13.164352,11.691446
19.730421,13.166376,11.692878
